222.186.21.60 - - [11/Sep/2015:22:41:24 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:29 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:35 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:41 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:46 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:52 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:41:57 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:03 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:09 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:14 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:20 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:26 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:31 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:37 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:42 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:48 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:54 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:42:59 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
222.186.21.60 - - [11/Sep/2015:22:43:05 +0000] "GET /manager/html HTTP/1.1" 404 467 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
141.212.121.128 - - [11/Sep/2015:23:22:34 +0000] "GET / HTTP/1.1" 200 7209 "-" "Mozilla/5.0 zgrab/0.x"
117.207.207.190 - - [12/Sep/2015:02:35:11 +0000] "GET / HTTP/1.1" 200 1917 "http://ashioto.in/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /css/materialize.css HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /css/style.css HTTP/1.1" 304 210 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /js/markerclusterer.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /js/aws-sdk-2.1.50.min.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /js/map.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /js/dynamodbpull.js HTTP/1.1" 200 1954 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:12 +0000] "GET /js/materialize.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:13 +0000] "GET /js/init.js HTTP/1.1" 304 207 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:13 +0000] "GET /font/roboto/Roboto-Regular.woff2 HTTP/1.1" 304 187 "http://52.5.163.54/css/materialize.css" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:13 +0000] "GET /font/roboto/Roboto-Light.woff2 HTTP/1.1" 304 187 "http://52.5.163.54/css/materialize.css" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
117.207.207.190 - - [12/Sep/2015:02:35:13 +0000] "GET /font/roboto/Roboto-Medium.woff2 HTTP/1.1" 304 187 "http://52.5.163.54/css/materialize.css" "Mozilla/5.0 (Linux; Android 5.1.1; A0001 Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36"
64.233.173.251 - - [12/Sep/2015:04:08:45 +0000] "GET / HTTP/1.1" 200 1917 "http://ashioto.in/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.243 - - [12/Sep/2015:04:08:46 +0000] "GET /js/markerclusterer.js HTTP/1.1" 200 8041 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.247 - - [12/Sep/2015:04:08:46 +0000] "GET /css/style.css HTTP/1.1" 200 521 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.251 - - [12/Sep/2015:04:08:46 +0000] "GET /js/aws-sdk-2.1.50.min.js HTTP/1.1" 200 52856 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.247 - - [12/Sep/2015:04:08:46 +0000] "GET /css/materialize.css HTTP/1.1" 200 32317 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.243 - - [12/Sep/2015:04:08:46 +0000] "GET /js/init.js HTTP/1.1" 200 368 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.251 - - [12/Sep/2015:04:08:46 +0000] "GET /js/dynamodbpull.js HTTP/1.1" 200 1954 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.247 - - [12/Sep/2015:04:08:46 +0000] "GET /js/map.js HTTP/1.1" 200 1452 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.247 - - [12/Sep/2015:04:08:46 +0000] "GET /js/materialize.js HTTP/1.1" 200 63480 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.251 - - [12/Sep/2015:04:08:49 +0000] "GET /font/roboto/Roboto-Light.woff HTTP/1.1" 200 62623 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.247 - - [12/Sep/2015:04:08:49 +0000] "GET /font/roboto/Roboto-Regular.woff HTTP/1.1" 200 62043 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.243 - - [12/Sep/2015:04:08:49 +0000] "GET /font/roboto/Roboto-Medium.woff HTTP/1.1" 200 63287 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.243 - - [12/Sep/2015:04:08:49 +0000] "GET /font/roboto/Roboto-Thin.woff HTTP/1.1" 200 61935 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
64.233.173.243 - - [12/Sep/2015:04:08:49 +0000] "GET /font/roboto/Roboto-Bold.woff HTTP/1.1" 200 63184 "http://52.5.163.54/" "Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
185.49.14.190 - - [12/Sep/2015:04:35:30 +0000] "GET http://testp3.pospr.waw.pl/testproxy.php HTTP/1.1" 404 450 "-" "Mozilla/5.0 (Windows NT 5.1; rv:32.0) Gecko/20100101 Firefox/31.0"
106.66.213.251 - - [12/Sep/2015:04:43:11 +0000] "GET / HTTP/1.1" 200 1917 "http://ashioto.in/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:11 +0000] "GET /css/materialize.css HTTP/1.1" 304 212 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:12 +0000] "GET /css/style.css HTTP/1.1" 200 521 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:12 +0000] "GET /js/aws-sdk-2.1.50.min.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:12 +0000] "GET /js/markerclusterer.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:13 +0000] "GET /js/dynamodbpull.js HTTP/1.1" 200 1953 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:13 +0000] "GET /js/materialize.js HTTP/1.1" 304 211 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:13 +0000] "GET /js/map.js HTTP/1.1" 200 1451 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:13 +0000] "GET /js/init.js HTTP/1.1" 304 208 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:19 +0000] "GET /font/roboto/Roboto-Medium.woff HTTP/1.1" 304 188 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:19 +0000] "GET /font/roboto/Roboto-Light.woff HTTP/1.1" 304 188 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:19 +0000] "GET /font/roboto/Roboto-Bold.woff HTTP/1.1" 304 188 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:19 +0000] "GET /font/roboto/Roboto-Thin.woff HTTP/1.1" 304 188 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
106.66.213.251 - - [12/Sep/2015:04:43:26 +0000] "GET /font/roboto/Roboto-Regular.woff HTTP/1.1" 304 188 "http://52.5.163.54/" "Mozilla/5.0 (Linux; Android 4.1.2; LG-E455 Build/JZO54K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.94 Mobile Safari/537.36"
49.248.59.100 - - [12/Sep/2015:05:40:41 +0000] "GET / HTTP/1.1" 200 1917 "http://ashioto.in/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
49.248.59.100 - - [12/Sep/2015:05:40:41 +0000] "GET /css/materialize.css HTTP/1.1" 200 32316 "http://52.5.163.54/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
49.248.59.100 - - [12/Sep/2015:05:40:41 +0000] "GET /css/style.css HTTP/1.1" 200 521 "http://52.5.163.54/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
49.248.59.100 - - [12/Sep/2015:05:40:42 +0000] "GET /js/aws-sdk-2.1.50.min.js HTTP/1.1" 200 52857 "http://52.5.163.54/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
49.248.59.100 - - [12/Sep/2015:05:40:42 +0000] "GET /js/markerclusterer.js HTTP/1.1" 200 8041 "http://52.5.163.54/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
